userid,payment_amount,payment_date
cb927c97-9025-40bb-a563-f20b644946c3,50,2021-07-05 02:01:00
a90ca77c-e839-460d-8047-b5bf1e70f471,35,2021-07-05 19:03:59
be9ec273-c9ac-4919-b1a8-c23899fa3c98,100,2021-07-06 03:27:03
5b81f2c0-1925-4e6d-924d-f5323aafb9de,22,2021-07-06 18:28:12
92690d8f-94db-4af8-9959-64367e388883,76,2021-07-07 12:11:56
b90a6273-37a4-4082-b0e7-916a7502f225,28,2021-07-09 00:40:54
4362791f-dea2-41d8-ac56-c80f811a8487,52,2021-07-11 08:25:00
e4952277-d864-40ea-bade-0b150a519012,77,2021-07-11 21:11:08
ba28c03c-966a-4334-8cae-c426e9d83209,84,2021-07-12 20:42:37
23631745-9811-4e90-8cae-f429c831ee7d,89,2021-07-13 02:36:00
b21456e9-eb12-485e-bef1-bcae563e11b4,12,2021-07-13 21:59:11
a70ee142-a24f-4aaa-9256-e0e25f3c207b,37,2021-07-16 11:17:53
9f76499a-2e82-41c6-bbef-8f7c09c9d287,55,2021-07-16 21:08:14
bc1664e4-83d2-4a93-8bc7-5a353df97d14,7,2021-07-16 21:40:42
fbe7b364-b056-4a93-ab4a-1470077e9a4e,85,2021-07-16 23:57:45
80108da1-eb03-467a-a297-b44f5724f9cb,50,2021-07-17 03:14:39
9f76499a-2e82-41c6-bbef-8f7c09c9d287,89,2021-07-17 11:03:09
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,60,2021-07-17 23:33:50
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,63,2021-07-18 11:57:28
65e4d7d5-5ccc-4fcf-8d36-1e617f16cb0a,56,2021-07-19 00:18:33
666e4f2f-ac77-416f-8932-b219ab61eeea,21,2021-07-19 11:05:42
99f4e765-ac64-49d5-9653-0cb5b02e574d,85,2021-07-21 01:14:12
5b81f2c0-1925-4e6d-924d-f5323aafb9de,47,2021-07-21 08:04:22
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,25,2021-07-21 10:38:21
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,19,2021-07-22 08:39:03
9d61c089-dc5d-4f57-b993-0733195007d4,29,2021-07-22 21:04:17
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,96,2021-07-23 01:48:37
7dfbd71b-a880-41b5-8549-8deb07374988,72,2021-07-23 02:49:52
9976c7d6-4d58-4558-8d78-0c9328b73ae1,53,2021-07-23 19:06:54
ba28c03c-966a-4334-8cae-c426e9d83209,33,2021-07-24 01:53:03
80108da1-eb03-467a-a297-b44f5724f9cb,6,2021-07-24 09:49:50
c11a9aee-95eb-4863-8146-c4c3956d8a02,72,2021-07-24 16:39:05
80108da1-eb03-467a-a297-b44f5724f9cb,79,2021-07-26 18:48:43
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,89,2021-07-27 08:57:27
3b82d826-fa26-42bb-83c2-01b1a16c4e51,67,2021-07-28 05:57:23
4362791f-dea2-41d8-ac56-c80f811a8487,55,2021-07-28 07:20:09
c2f9a906-0756-4e6e-b21c-7fe80931e42d,22,2021-07-28 21:32:11
c228799f-a20c-41c0-99f7-cbece2d77d88,3,2021-07-29 03:19:21
7dfbd71b-a880-41b5-8549-8deb07374988,21,2021-07-29 11:04:10
92690d8f-94db-4af8-9959-64367e388883,71,2021-07-29 17:32:41
fdd1ed13-4e10-4bae-8344-63501c51222f,64,2021-07-30 05:12:45
f7dab0ef-4c57-4221-b602-dcb71087dee8,91,2021-07-30 21:50:20
aade9471-0b14-4331-a08c-00208b486af0,30,2021-07-31 08:48:41
5b81f2c0-1925-4e6d-924d-f5323aafb9de,62,2021-07-31 08:55:23
c2f9a906-0756-4e6e-b21c-7fe80931e42d,10,2021-07-31 09:27:41
92690d8f-94db-4af8-9959-64367e388883,71,2021-07-31 14:49:31
fd2b16cf-a3fc-452d-89ac-ac3587864378,22,2021-08-01 19:47:08
16b8b179-48bd-4605-8d86-4ad619270f56,56,2021-08-02 18:24:01
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,37,2021-08-02 23:48:37
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,17,2021-08-03 02:07:06
385fc5c2-299a-4f44-b79b-df22fc623278,93,2021-08-03 08:03:37
53d3af82-a9cc-4b30-89b4-2755f9beaaed,29,2021-08-04 07:38:18
7f920fab-f166-4f50-9667-9bfce267c735,19,2021-08-04 10:43:00
a90ca77c-e839-460d-8047-b5bf1e70f471,100,2021-08-04 23:38:33
fe2c931c-4973-4c30-aec6-300aab577f02,28,2021-08-05 02:35:12
c11a9aee-95eb-4863-8146-c4c3956d8a02,81,2021-08-05 04:12:40
aad1874b-28a0-42b3-962e-6f3aed662d9d,92,2021-08-05 10:56:35
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,68,2021-08-05 18:20:57
806057da-27ca-4726-85f4-528b828c6f8a,26,2021-08-06 01:39:57
9effa928-16c5-4438-ac9f-7ad852f5efa0,62,2021-08-06 06:45:07
4362791f-dea2-41d8-ac56-c80f811a8487,6,2021-08-06 07:21:11
9effa928-16c5-4438-ac9f-7ad852f5efa0,9,2021-08-06 13:25:15
806057da-27ca-4726-85f4-528b828c6f8a,66,2021-08-06 15:55:26
f73931a6-f397-422d-881b-ff6102beb2db,93,2021-08-07 06:17:41
80108da1-eb03-467a-a297-b44f5724f9cb,24,2021-08-07 18:30:52
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,94,2021-08-08 09:44:50
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,33,2021-08-09 12:14:07
fec31cda-d151-46bd-a5ee-d81cf9ae710d,20,2021-08-09 15:41:34
a70ee142-a24f-4aaa-9256-e0e25f3c207b,2,2021-08-09 20:12:26
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,69,2021-08-10 00:48:55
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,17,2021-08-10 18:11:59
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,4,2021-08-10 19:16:32
cb927c97-9025-40bb-a563-f20b644946c3,72,2021-08-11 03:14:52
385fc5c2-299a-4f44-b79b-df22fc623278,4,2021-08-11 20:10:03
9effa928-16c5-4438-ac9f-7ad852f5efa0,70,2021-08-11 22:07:51
a7221354-1cf2-474b-b0ec-c5d62aff2429,40,2021-08-12 08:37:33
551e9c45-3490-49dc-8524-c97c5f2cce4f,41,2021-08-12 14:24:14
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,89,2021-08-13 07:36:49
bc4f07d7-a707-419f-b6aa-a83a61cadf75,40,2021-08-13 20:54:56
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,89,2021-08-14 01:21:42
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,12,2021-08-15 23:32:16
5627c847-b50f-486a-ac01-fec29c5ee5b3,94,2021-08-16 00:55:15
c228799f-a20c-41c0-99f7-cbece2d77d88,96,2021-08-16 17:16:43
e7f570bf-a190-47fe-9466-7711669513d1,3,2021-08-16 20:39:28
fe2c931c-4973-4c30-aec6-300aab577f02,76,2021-08-17 06:40:06
fe2c931c-4973-4c30-aec6-300aab577f02,4,2021-08-17 23:52:40
fe2c931c-4973-4c30-aec6-300aab577f02,74,2021-08-18 08:58:43
c228799f-a20c-41c0-99f7-cbece2d77d88,92,2021-08-18 20:25:32
c11a9aee-95eb-4863-8146-c4c3956d8a02,39,2021-08-19 12:26:22
bc4f07d7-a707-419f-b6aa-a83a61cadf75,16,2021-08-21 05:22:35
fd2b16cf-a3fc-452d-89ac-ac3587864378,57,2021-08-22 14:12:40
a7568139-0dbb-4627-84d0-9991061374ed,63,2021-08-22 15:44:56
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,79,2021-08-24 00:24:30
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,12,2021-08-24 12:34:36
9d61c089-dc5d-4f57-b993-0733195007d4,65,2021-08-24 23:08:06
ad49f441-1695-4a70-bb60-8c7cce0b4008,64,2021-08-25 16:29:10
c2f9a906-0756-4e6e-b21c-7fe80931e42d,15,2021-08-26 01:32:55
bc1664e4-83d2-4a93-8bc7-5a353df97d14,65,2021-08-26 12:04:24
6c31f465-8df8-4630-8988-1dac1a950bed,9,2021-08-27 13:19:56
666e4f2f-ac77-416f-8932-b219ab61eeea,15,2021-08-27 16:05:19
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,93,2021-08-28 04:27:52
a70ee142-a24f-4aaa-9256-e0e25f3c207b,58,2021-08-28 05:35:33
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,4,2021-08-28 13:38:27
b21456e9-eb12-485e-bef1-bcae563e11b4,27,2021-08-29 01:03:49
fe2c931c-4973-4c30-aec6-300aab577f02,27,2021-08-29 06:19:49
385fc5c2-299a-4f44-b79b-df22fc623278,66,2021-08-29 14:40:20
92690d8f-94db-4af8-9959-64367e388883,52,2021-08-29 15:27:38
c2f9a906-0756-4e6e-b21c-7fe80931e42d,33,2021-08-30 13:06:24
a2d4f53c-f353-4bc0-9640-e3d8203af78e,1,2021-08-31 10:47:30
a7568139-0dbb-4627-84d0-9991061374ed,17,2021-09-01 21:17:18
e7f570bf-a190-47fe-9466-7711669513d1,58,2021-09-05 01:53:17
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,45,2021-09-08 13:14:46
b21456e9-eb12-485e-bef1-bcae563e11b4,4,2021-09-08 14:43:28
0ebca960-337a-4ebd-be49-b7b427825840,96,2021-09-08 17:34:25
e7f570bf-a190-47fe-9466-7711669513d1,25,2021-09-09 00:22:30
a665db39-536c-4c1d-b53b-3b0cb8f678bb,6,2021-09-09 14:56:56
666e4f2f-ac77-416f-8932-b219ab61eeea,34,2021-09-10 07:56:55
7dfbd71b-a880-41b5-8549-8deb07374988,63,2021-09-12 03:11:16
a7221354-1cf2-474b-b0ec-c5d62aff2429,76,2021-09-12 20:58:43
6c31f465-8df8-4630-8988-1dac1a950bed,76,2021-09-13 01:43:01
80108da1-eb03-467a-a297-b44f5724f9cb,78,2021-09-13 17:34:28
4c2047c8-c231-4699-95a4-dae918e96087,48,2021-09-17 02:05:21
b76b02ce-f21f-4d42-8ebc-4223dc0980da,26,2021-09-18 08:16:44
fbe7b364-b056-4a93-ab4a-1470077e9a4e,3,2021-09-19 01:07:21
16b8b179-48bd-4605-8d86-4ad619270f56,94,2021-09-19 02:10:29
d4cb66b0-3894-4e30-98f9-987309d01b65,18,2021-09-19 16:59:42
f73931a6-f397-422d-881b-ff6102beb2db,79,2021-09-19 23:31:07
666e4f2f-ac77-416f-8932-b219ab61eeea,83,2021-09-20 02:30:59
184e96cf-84ce-40df-93c7-b3a89572e175,14,2021-09-20 13:47:08
43b5898e-2898-4586-8366-7aeb34e951fa,4,2021-09-21 08:32:30
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,40,2021-09-21 21:15:48
db3be399-62e2-411d-9724-38550a02d53d,28,2021-09-22 05:08:04
38b7aa6c-1235-482a-bca8-956f98c0dca6,25,2021-09-22 11:53:12
482520fb-8e69-48f4-8961-3b79e0bd9a44,26,2021-09-24 04:38:59
3b82d826-fa26-42bb-83c2-01b1a16c4e51,50,2021-09-24 12:51:06
c11a9aee-95eb-4863-8146-c4c3956d8a02,85,2021-09-25 09:52:29
f7dab0ef-4c57-4221-b602-dcb71087dee8,86,2021-09-26 11:34:53
f73931a6-f397-422d-881b-ff6102beb2db,25,2021-09-28 00:34:23
aade9471-0b14-4331-a08c-00208b486af0,45,2021-09-28 07:54:42
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,4,2021-09-29 03:44:49
ce6cbed7-58a7-4b93-96f5-b53b7550b2a5,66,2021-09-30 11:59:34
7f920fab-f166-4f50-9667-9bfce267c735,62,2021-10-01 00:01:12
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,11,2021-10-01 01:01:43
b76b02ce-f21f-4d42-8ebc-4223dc0980da,71,2021-10-01 11:54:50
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,89,2021-10-01 16:12:17
523cde68-3d52-44ae-8e8d-cfd83ad877ca,86,2021-10-01 21:22:03
385fc5c2-299a-4f44-b79b-df22fc623278,74,2021-10-02 04:14:05
53d3af82-a9cc-4b30-89b4-2755f9beaaed,3,2021-10-03 07:06:33
0d924c07-26cd-4a08-880f-5c0f973db4a0,88,2021-10-03 23:06:04
a90ca77c-e839-460d-8047-b5bf1e70f471,35,2021-10-04 14:39:05
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,70,2021-10-04 23:36:45
184e96cf-84ce-40df-93c7-b3a89572e175,67,2021-10-05 00:10:38
ad49f441-1695-4a70-bb60-8c7cce0b4008,61,2021-10-07 17:34:27
d5e3fd09-e774-4d97-8a44-9414f02e14cb,45,2021-10-08 14:38:17
e3951e68-19c2-4996-85cf-830d11f5bdfa,12,2021-10-09 02:03:32
d4cb66b0-3894-4e30-98f9-987309d01b65,65,2021-10-09 14:12:53
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,50,2021-10-10 10:59:25
e3951e68-19c2-4996-85cf-830d11f5bdfa,91,2021-10-10 19:03:21
9effa928-16c5-4438-ac9f-7ad852f5efa0,84,2021-10-11 07:55:51
a90ca77c-e839-460d-8047-b5bf1e70f471,11,2021-10-11 08:07:36
d4cb66b0-3894-4e30-98f9-987309d01b65,42,2021-10-12 09:40:03
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,63,2021-10-13 11:04:06
666e4f2f-ac77-416f-8932-b219ab61eeea,77,2021-10-14 04:53:29
80108da1-eb03-467a-a297-b44f5724f9cb,40,2021-10-14 05:15:34
d4cb66b0-3894-4e30-98f9-987309d01b65,62,2021-10-15 07:44:22
9effa928-16c5-4438-ac9f-7ad852f5efa0,18,2021-10-16 15:50:18
7f920fab-f166-4f50-9667-9bfce267c735,65,2021-10-16 17:20:16
fe2c931c-4973-4c30-aec6-300aab577f02,76,2021-10-17 04:09:50
b90a6273-37a4-4082-b0e7-916a7502f225,100,2021-10-18 15:10:46
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,10,2021-10-18 23:05:18
7f920fab-f166-4f50-9667-9bfce267c735,32,2021-10-19 09:03:28
cb927c97-9025-40bb-a563-f20b644946c3,89,2021-10-19 22:17:26
184e96cf-84ce-40df-93c7-b3a89572e175,46,2021-10-20 05:16:51
e44e5d7b-e127-49c6-bbc1-348d0dbd9088,90,2021-10-20 09:00:46
666e4f2f-ac77-416f-8932-b219ab61eeea,29,2021-10-20 15:06:31
c2f9a906-0756-4e6e-b21c-7fe80931e42d,37,2021-10-20 21:52:03
ce6cbed7-58a7-4b93-96f5-b53b7550b2a5,2,2021-10-21 11:55:43
385fc5c2-299a-4f44-b79b-df22fc623278,58,2021-10-21 18:46:00
9f76499a-2e82-41c6-bbef-8f7c09c9d287,76,2021-10-22 12:24:49
d5e3fd09-e774-4d97-8a44-9414f02e14cb,30,2021-10-23 21:13:11
806057da-27ca-4726-85f4-528b828c6f8a,86,2021-10-25 11:23:33
fbe7b364-b056-4a93-ab4a-1470077e9a4e,22,2021-10-25 13:53:44
184e96cf-84ce-40df-93c7-b3a89572e175,75,2021-10-27 10:43:19
80108da1-eb03-467a-a297-b44f5724f9cb,78,2021-10-28 00:03:28
92690d8f-94db-4af8-9959-64367e388883,12,2021-10-28 02:01:21
523cde68-3d52-44ae-8e8d-cfd83ad877ca,8,2021-10-29 16:37:30
c11a9aee-95eb-4863-8146-c4c3956d8a02,55,2021-10-29 17:29:14
16b8b179-48bd-4605-8d86-4ad619270f56,5,2021-10-29 20:00:47
d4cb66b0-3894-4e30-98f9-987309d01b65,58,2021-10-29 23:55:02
bc4f07d7-a707-419f-b6aa-a83a61cadf75,9,2021-10-30 05:06:26
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,92,2021-10-30 16:45:31
b21456e9-eb12-485e-bef1-bcae563e11b4,77,2021-10-31 01:45:34
b76b02ce-f21f-4d42-8ebc-4223dc0980da,21,2021-10-31 09:26:05
fe2c931c-4973-4c30-aec6-300aab577f02,90,2021-10-31 15:24:00
a2d4f53c-f353-4bc0-9640-e3d8203af78e,83,2021-10-31 21:24:55
9f76499a-2e82-41c6-bbef-8f7c09c9d287,73,2021-11-01 04:53:54
482520fb-8e69-48f4-8961-3b79e0bd9a44,87,2021-11-02 23:14:14
b21456e9-eb12-485e-bef1-bcae563e11b4,90,2021-11-03 11:58:09
7ba498a7-192f-45b1-9583-6249a8beb5ea,50,2021-11-03 19:41:12
e44e5d7b-e127-49c6-bbc1-348d0dbd9088,36,2021-11-04 00:05:10
92690d8f-94db-4af8-9959-64367e388883,45,2021-11-04 06:08:10
db3be399-62e2-411d-9724-38550a02d53d,57,2021-11-04 10:25:29
be9ec273-c9ac-4919-b1a8-c23899fa3c98,18,2021-11-04 15:20:38
1e62e0d2-a025-4e4a-9d57-c8068009bfd9,46,2021-11-04 16:44:12
c11a9aee-95eb-4863-8146-c4c3956d8a02,90,2021-11-04 23:21:31
7dfde3d5-cbcc-4ee9-a20f-21aeb4040bd1,52,2021-11-05 05:07:13
482520fb-8e69-48f4-8961-3b79e0bd9a44,90,2021-11-05 17:30:34
5b81f2c0-1925-4e6d-924d-f5323aafb9de,81,2021-11-07 13:19:17
9976c7d6-4d58-4558-8d78-0c9328b73ae1,56,2021-11-08 20:30:56
0ebca960-337a-4ebd-be49-b7b427825840,79,2021-11-12 02:27:13
16b8b179-48bd-4605-8d86-4ad619270f56,42,2021-11-12 03:39:18
30c77848-b0ca-4f48-a78c-b8923b8cf895,80,2021-11-12 21:10:43
184e96cf-84ce-40df-93c7-b3a89572e175,24,2021-11-13 01:15:08
9effa928-16c5-4438-ac9f-7ad852f5efa0,75,2021-11-13 15:44:58
4362791f-dea2-41d8-ac56-c80f811a8487,93,2021-11-13 23:09:43
a2d4f53c-f353-4bc0-9640-e3d8203af78e,26,2021-11-15 04:39:40
9f76499a-2e82-41c6-bbef-8f7c09c9d287,58,2021-11-15 15:37:42
afc114e2-099f-40f4-a376-2909774a9a7f,87,2021-11-16 15:00:28
fbe7b364-b056-4a93-ab4a-1470077e9a4e,19,2021-11-17 01:17:20
5b81f2c0-1925-4e6d-924d-f5323aafb9de,52,2021-11-18 18:31:56
b21456e9-eb12-485e-bef1-bcae563e11b4,58,2021-11-18 20:40:35
385fc5c2-299a-4f44-b79b-df22fc623278,70,2021-11-19 02:02:11
806057da-27ca-4726-85f4-528b828c6f8a,40,2021-11-19 16:04:53
ba28c03c-966a-4334-8cae-c426e9d83209,73,2021-11-20 06:31:21
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,6,2021-11-20 12:15:17
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,95,2021-11-21 01:23:44
fdd1ed13-4e10-4bae-8344-63501c51222f,3,2021-11-21 03:19:30
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,75,2021-11-23 02:06:56
cb927c97-9025-40bb-a563-f20b644946c3,26,2021-11-24 02:31:24
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,24,2021-11-24 06:56:56
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,54,2021-11-26 19:51:02
9a21fc18-adc4-4822-a104-3b791c7054cd,23,2021-11-27 05:14:32
551e9c45-3490-49dc-8524-c97c5f2cce4f,95,2021-11-28 13:37:38
7ba498a7-192f-45b1-9583-6249a8beb5ea,24,2021-11-28 20:21:58
05fad709-1d71-472d-95b8-71a60c6c1b25,26,2021-11-28 21:31:25
4c2047c8-c231-4699-95a4-dae918e96087,33,2021-11-29 03:53:29
42e952ee-8bb9-49ac-ba46-d7d9d4d92777,11,2021-11-29 16:24:15
0ebca960-337a-4ebd-be49-b7b427825840,33,2021-11-30 20:24:28
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,30,2021-11-30 20:28:46
fdd1ed13-4e10-4bae-8344-63501c51222f,27,2021-12-01 18:18:24
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,9,2021-12-02 07:58:40
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,27,2021-12-05 06:07:30
61b65069-1af1-40fb-8405-669349affd66,73,2021-12-06 13:27:23
e3951e68-19c2-4996-85cf-830d11f5bdfa,26,2021-12-06 22:31:08
65e4d7d5-5ccc-4fcf-8d36-1e617f16cb0a,21,2021-12-07 07:31:46
1b203264-ef37-4988-a0d6-e854c9060064,12,2021-12-08 00:20:54
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,44,2021-12-08 16:31:32
523cde68-3d52-44ae-8e8d-cfd83ad877ca,17,2021-12-10 09:48:00
551e9c45-3490-49dc-8524-c97c5f2cce4f,21,2021-12-10 18:06:56
fe2c931c-4973-4c30-aec6-300aab577f02,28,2021-12-12 00:33:10
9f76499a-2e82-41c6-bbef-8f7c09c9d287,23,2021-12-12 03:52:44
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,74,2021-12-12 07:58:38
9976c7d6-4d58-4558-8d78-0c9328b73ae1,49,2021-12-12 22:18:53
4362791f-dea2-41d8-ac56-c80f811a8487,63,2021-12-13 11:27:43
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,64,2021-12-13 13:55:19
fdd1ed13-4e10-4bae-8344-63501c51222f,64,2021-12-15 00:05:47
9effa928-16c5-4438-ac9f-7ad852f5efa0,89,2021-12-15 10:29:12
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,43,2021-12-15 13:21:58
9effa928-16c5-4438-ac9f-7ad852f5efa0,81,2021-12-15 15:06:23
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,96,2021-12-15 15:08:04
92690d8f-94db-4af8-9959-64367e388883,33,2021-12-16 01:17:39
c228799f-a20c-41c0-99f7-cbece2d77d88,64,2021-12-16 14:24:16
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,100,2021-12-16 17:50:36
4362791f-dea2-41d8-ac56-c80f811a8487,23,2021-12-17 03:14:19
a2d4f53c-f353-4bc0-9640-e3d8203af78e,18,2021-12-18 09:16:41
666e4f2f-ac77-416f-8932-b219ab61eeea,53,2021-12-19 08:03:23
b90a6273-37a4-4082-b0e7-916a7502f225,82,2021-12-19 18:04:10
53d3af82-a9cc-4b30-89b4-2755f9beaaed,87,2021-12-19 21:36:59
65e4d7d5-5ccc-4fcf-8d36-1e617f16cb0a,18,2021-12-20 22:47:06
a2d4f53c-f353-4bc0-9640-e3d8203af78e,12,2021-12-20 23:23:56
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,25,2021-12-21 03:41:31
80108da1-eb03-467a-a297-b44f5724f9cb,97,2021-12-21 04:00:13
0d924c07-26cd-4a08-880f-5c0f973db4a0,87,2021-12-21 11:12:45
8e0b68d2-5449-4991-ad3e-fae5a8734981,37,2021-12-23 10:21:32
5b81f2c0-1925-4e6d-924d-f5323aafb9de,97,2021-12-26 06:56:26
63a02edc-682c-488a-a7ed-98c659b7e6d2,85,2021-12-27 03:41:08
b21456e9-eb12-485e-bef1-bcae563e11b4,60,2021-12-27 09:26:11
7dfbd71b-a880-41b5-8549-8deb07374988,20,2021-12-28 02:48:43
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,100,2021-12-28 08:36:32
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,6,2021-12-28 12:45:02
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,52,2021-12-28 14:23:30
666e4f2f-ac77-416f-8932-b219ab61eeea,64,2021-12-29 02:17:34
8e0b68d2-5449-4991-ad3e-fae5a8734981,75,2021-12-30 07:36:18
43b5898e-2898-4586-8366-7aeb34e951fa,47,2021-12-30 17:18:06
9effa928-16c5-4438-ac9f-7ad852f5efa0,48,2021-12-31 10:48:39
db3be399-62e2-411d-9724-38550a02d53d,8,2022-01-01 08:36:46
551e9c45-3490-49dc-8524-c97c5f2cce4f,10,2022-01-02 07:44:18
b774db42-b90a-41f9-baed-a0873e63af98,65,2022-01-02 16:50:24
b3a39b62-bbd1-46e0-8222-71bd9465fab5,53,2022-01-02 22:20:57
523cde68-3d52-44ae-8e8d-cfd83ad877ca,83,2022-01-03 13:04:33
cb927c97-9025-40bb-a563-f20b644946c3,97,2022-01-03 19:43:27
a7221354-1cf2-474b-b0ec-c5d62aff2429,28,2022-01-04 08:05:25
a2d4f53c-f353-4bc0-9640-e3d8203af78e,69,2022-01-06 01:51:04
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,1,2022-01-06 03:40:58
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,46,2022-01-07 08:48:18
9effa928-16c5-4438-ac9f-7ad852f5efa0,14,2022-01-07 13:02:26
385fc5c2-299a-4f44-b79b-df22fc623278,60,2022-01-09 04:34:36
385fc5c2-299a-4f44-b79b-df22fc623278,66,2022-01-09 09:12:03
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,84,2022-01-11 02:17:37
be9ec273-c9ac-4919-b1a8-c23899fa3c98,70,2022-01-11 11:35:09
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,24,2022-01-12 13:06:40
c11a9aee-95eb-4863-8146-c4c3956d8a02,44,2022-01-12 13:08:52
a2d4f53c-f353-4bc0-9640-e3d8203af78e,3,2022-01-12 16:10:29
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,49,2022-01-12 18:18:18
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,9,2022-01-12 18:24:17
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,27,2022-01-13 03:39:26
87f66716-d900-49b4-bde4-92bb55b44536,20,2022-01-13 09:08:21
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,18,2022-01-13 18:51:46
4c2047c8-c231-4699-95a4-dae918e96087,23,2022-01-15 02:02:56
92690d8f-94db-4af8-9959-64367e388883,18,2022-01-15 07:27:58
61b65069-1af1-40fb-8405-669349affd66,29,2022-01-15 12:42:17
b90a6273-37a4-4082-b0e7-916a7502f225,67,2022-01-16 00:05:04
8e0b68d2-5449-4991-ad3e-fae5a8734981,84,2022-01-17 11:58:06
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,13,2022-01-19 04:14:43
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,84,2022-01-19 08:05:17
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,78,2022-01-19 19:07:19
184e96cf-84ce-40df-93c7-b3a89572e175,71,2022-01-21 10:33:52
cb927c97-9025-40bb-a563-f20b644946c3,70,2022-01-22 03:44:50
61b65069-1af1-40fb-8405-669349affd66,26,2022-01-22 12:03:30
3b82d826-fa26-42bb-83c2-01b1a16c4e51,7,2022-01-22 12:09:27
7ba498a7-192f-45b1-9583-6249a8beb5ea,100,2022-01-23 10:06:02
a665db39-536c-4c1d-b53b-3b0cb8f678bb,65,2022-01-23 15:26:19
db3be399-62e2-411d-9724-38550a02d53d,64,2022-01-24 04:05:06
523cde68-3d52-44ae-8e8d-cfd83ad877ca,57,2022-01-24 05:40:55
9effa928-16c5-4438-ac9f-7ad852f5efa0,32,2022-01-24 18:01:10
aade9471-0b14-4331-a08c-00208b486af0,72,2022-01-26 08:54:55
6c31f465-8df8-4630-8988-1dac1a950bed,83,2022-01-26 20:16:52
7dfbd71b-a880-41b5-8549-8deb07374988,24,2022-01-26 23:02:50
db3be399-62e2-411d-9724-38550a02d53d,54,2022-01-27 09:39:45
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,29,2022-01-27 23:02:22
92690d8f-94db-4af8-9959-64367e388883,83,2022-01-28 16:06:18
523cde68-3d52-44ae-8e8d-cfd83ad877ca,55,2022-01-29 19:10:33
92690d8f-94db-4af8-9959-64367e388883,78,2022-01-30 12:11:57
666e4f2f-ac77-416f-8932-b219ab61eeea,70,2022-01-30 16:07:58
